 Gfun         0  0 64   0.00   
   1.20000  0.20020923E+00 +-  0.14646785E-03
   1.22500  0.20197582E+00 +-  0.14571216E-03
   1.25000  0.20395087E+00 +-  0.14337127E-03
   1.27500  0.20616525E+00 +-  0.14248221E-03
   1.30000  0.20861902E+00 +-  0.14102537E-03
   1.32500  0.21134801E+00 +-  0.13971127E-03
   1.35000  0.21439130E+00 +-  0.13752650E-03
   1.37500  0.21771077E+00 +-  0.13408357E-03
   1.40000  0.22131145E+00 +-  0.13345632E-03
   1.42500  0.22522052E+00 +-  0.13247948E-03
   1.45000  0.22949834E+00 +-  0.13172010E-03
   1.47500  0.23418609E+00 +-  0.12911230E-03
   1.50000  0.23923878E+00 +-  0.12555056E-03
   1.52500  0.24468942E+00 +-  0.12314008E-03
   1.55000  0.25059983E+00 +-  0.11911038E-03
   1.57500  0.25701030E+00 +-  0.11696830E-03
   1.60000  0.26397645E+00 +-  0.11219027E-03
   1.62500  0.27148818E+00 +-  0.10681599E-03
   1.65000  0.27955685E+00 +-  0.10302540E-03
   1.67500  0.28828296E+00 +-  0.98211188E-04
   1.70000  0.29777160E+00 +-  0.94469393E-04
   1.72500  0.30805403E+00 +-  0.88476927E-04
   1.75000  0.31916999E+00 +-  0.84117995E-04
   1.77500  0.33120082E+00 +-  0.78089678E-04
   1.80000  0.34422277E+00 +-  0.70256560E-04
   1.82500  0.35841850E+00 +-  0.65334232E-04
   1.85000  0.37382201E+00 +-  0.58156638E-04
   1.87500  0.39055931E+00 +-  0.50500821E-04
   1.90000  0.40875893E+00 +-  0.42676465E-04
   1.92500  0.42859858E+00 +-  0.32470336E-04
   1.95000  0.45034379E+00 +-  0.25282291E-04
   1.97500  0.47406050E+00 +-  0.17368745E-04
============================================================================

 Gfun         0  0256   1.00   
   0.00000 -0.15651667E+00 +-  0.64088908E-04
   0.02500 -0.14455551E+00 +-  0.64054209E-04
   0.05000 -0.13361412E+00 +-  0.63696461E-04
   0.07500 -0.12361043E+00 +-  0.63195339E-04
   0.10000 -0.11445386E+00 +-  0.62400352E-04
   0.12500 -0.10605078E+00 +-  0.61499989E-04
   0.15000 -0.98319364E-01 +-  0.60911247E-04
   0.17500 -0.91203952E-01 +-  0.60006294E-04
   0.20000 -0.84663782E-01 +-  0.59037268E-04
   0.22500 -0.78632450E-01 +-  0.57702506E-04
   0.25000 -0.73062264E-01 +-  0.56188946E-04
   0.27500 -0.67905797E-01 +-  0.55015793E-04
   0.30000 -0.63123370E-01 +-  0.53713605E-04
   0.32500 -0.58699690E-01 +-  0.52463450E-04
   0.35000 -0.54591229E-01 +-  0.50987801E-04
   0.37500 -0.50766169E-01 +-  0.49244772E-04
   0.40000 -0.47198861E-01 +-  0.48004029E-04
   0.42500 -0.43860728E-01 +-  0.46309071E-04
   0.45000 -0.40751817E-01 +-  0.44907587E-04
   0.47500 -0.37837493E-01 +-  0.43204470E-04
   0.50000 -0.35095974E-01 +-  0.41240029E-04
   0.52500 -0.32517685E-01 +-  0.39817688E-04
   0.55000 -0.30079788E-01 +-  0.38115807E-04
   0.57500 -0.27788321E-01 +-  0.36645697E-04
   0.60000 -0.25614522E-01 +-  0.35050815E-04
   0.62500 -0.23542639E-01 +-  0.33234761E-04
   0.65000 -0.21577687E-01 +-  0.31361744E-04
   0.67500 -0.19698483E-01 +-  0.29503485E-04
   0.70000 -0.17903723E-01 +-  0.27865192E-04
   0.72500 -0.16175839E-01 +-  0.26073498E-04
   0.75000 -0.14511012E-01 +-  0.23900221E-04
   0.77500 -0.12908550E-01 +-  0.21627425E-04
   0.80000 -0.11355135E-01 +-  0.19397590E-04
   0.82500 -0.98453784E-02 +-  0.17338138E-04
   0.85000 -0.83711528E-02 +-  0.15427087E-04
   0.87500 -0.69245297E-02 +-  0.12740152E-04
   0.90000 -0.55086341E-02 +-  0.10299736E-04
   0.92500 -0.41145732E-02 +-  0.78673564E-05
   0.95000 -0.27374172E-02 +-  0.57905769E-05
   0.97500 -0.13665366E-02 +-  0.37456510E-05
   1.00000 -0.12403481E-20 +-  0.20634307E-20
   1.02500  0.13665366E-02 +-  0.37456510E-05
   1.05000  0.27374172E-02 +-  0.57905769E-05
   1.07500  0.41145732E-02 +-  0.78673564E-05
   1.10000  0.55086341E-02 +-  0.10299736E-04
   1.12500  0.69245297E-02 +-  0.12740152E-04
   1.15000  0.83711528E-02 +-  0.15427087E-04
   1.17500  0.98453784E-02 +-  0.17338138E-04
   1.20000  0.11355135E-01 +-  0.19397590E-04
   1.22500  0.12908550E-01 +-  0.21627425E-04
   1.25000  0.14511012E-01 +-  0.23900221E-04
   1.27500  0.16175839E-01 +-  0.26073498E-04
   1.30000  0.17903723E-01 +-  0.27865192E-04
   1.32500  0.19698483E-01 +-  0.29503485E-04
   1.35000  0.21577687E-01 +-  0.31361744E-04
   1.37500  0.23542639E-01 +-  0.33234761E-04
   1.40000  0.25614522E-01 +-  0.35050815E-04
   1.42500  0.27788321E-01 +-  0.36645697E-04
   1.45000  0.30079788E-01 +-  0.38115807E-04
   1.47500  0.32517685E-01 +-  0.39817688E-04
   1.50000  0.35095974E-01 +-  0.41240029E-04
   1.52500  0.37837493E-01 +-  0.43204470E-04
   1.55000  0.40751817E-01 +-  0.44907587E-04
   1.57500  0.43860728E-01 +-  0.46309071E-04
   1.60000  0.47198861E-01 +-  0.48004029E-04
   1.62500  0.50766169E-01 +-  0.49244772E-04
   1.65000  0.54591229E-01 +-  0.50987801E-04
   1.67500  0.58699690E-01 +-  0.52463450E-04
   1.70000  0.63123370E-01 +-  0.53713605E-04
   1.72500  0.67905797E-01 +-  0.55015793E-04
   1.75000  0.73062264E-01 +-  0.56188946E-04
   1.77500  0.78632450E-01 +-  0.57702506E-04
   1.80000  0.84663782E-01 +-  0.59037268E-04
   1.82500  0.91203952E-01 +-  0.60006294E-04
   1.85000  0.98319364E-01 +-  0.60911247E-04
   1.87500  0.10605078E+00 +-  0.61499989E-04
   1.90000  0.11445386E+00 +-  0.62400352E-04
   1.92500  0.12361043E+00 +-  0.63195339E-04
   1.95000  0.13361412E+00 +-  0.63696461E-04
   1.97500  0.14455551E+00 +-  0.64054209E-04
============================================================================

 Gfun         0  0256   2.00   
   0.00000 -0.12095496E-20 +-  0.11987198E-20
   0.02500 -0.20973696E-02 +-  0.16410039E-05
   0.05000 -0.39176173E-02 +-  0.26280822E-05
   0.07500 -0.54960539E-02 +-  0.37751108E-05
   0.10000 -0.68605659E-02 +-  0.50004006E-05
   0.12500 -0.80345314E-02 +-  0.59789002E-05
   0.15000 -0.90433147E-02 +-  0.68994238E-05
   0.17500 -0.99039915E-02 +-  0.79353633E-05
   0.20000 -0.10637676E-01 +-  0.88631277E-05
   0.22500 -0.11260576E-01 +-  0.97258432E-05
   0.25000 -0.11785200E-01 +-  0.10545480E-04
   0.27500 -0.12222889E-01 +-  0.11220199E-04
   0.30000 -0.12583841E-01 +-  0.12049150E-04
   0.32500 -0.12881709E-01 +-  0.12680170E-04
   0.35000 -0.13125224E-01 +-  0.13284996E-04
   0.37500 -0.13319803E-01 +-  0.13952067E-04
   0.40000 -0.13470476E-01 +-  0.14444075E-04
   0.42500 -0.13582895E-01 +-  0.15002946E-04
   0.45000 -0.13667758E-01 +-  0.15498355E-04
   0.47500 -0.13726965E-01 +-  0.16117762E-04
   0.50000 -0.13763871E-01 +-  0.16545431E-04
   0.52500 -0.13781762E-01 +-  0.17055306E-04
   0.55000 -0.13784216E-01 +-  0.17480669E-04
   0.57500 -0.13775969E-01 +-  0.17963448E-04
   0.60000 -0.13759140E-01 +-  0.18453118E-04
   0.62500 -0.13733871E-01 +-  0.18896205E-04
   0.65000 -0.13704090E-01 +-  0.19394339E-04
   0.67500 -0.13668080E-01 +-  0.19754713E-04
   0.70000 -0.13631908E-01 +-  0.20228897E-04
   0.72500 -0.13596143E-01 +-  0.20642731E-04
   0.75000 -0.13558523E-01 +-  0.21065030E-04
   0.77500 -0.13521792E-01 +-  0.21441812E-04
   0.80000 -0.13484279E-01 +-  0.21694415E-04
   0.82500 -0.13453546E-01 +-  0.21992514E-04
   0.85000 -0.13426881E-01 +-  0.22223157E-04
   0.87500 -0.13400556E-01 +-  0.22384350E-04
   0.90000 -0.13379745E-01 +-  0.22596869E-04
   0.92500 -0.13360325E-01 +-  0.22725211E-04
   0.95000 -0.13348164E-01 +-  0.22789771E-04
   0.97500 -0.13343300E-01 +-  0.22764756E-04
   1.00000 -0.13340020E-01 +-  0.22670809E-04
   1.02500 -0.13343300E-01 +-  0.22764756E-04
   1.05000 -0.13348164E-01 +-  0.22789771E-04
   1.07500 -0.13360325E-01 +-  0.22725211E-04
   1.10000 -0.13379745E-01 +-  0.22596869E-04
   1.12500 -0.13400556E-01 +-  0.22384350E-04
   1.15000 -0.13426881E-01 +-  0.22223157E-04
   1.17500 -0.13453546E-01 +-  0.21992514E-04
   1.20000 -0.13484279E-01 +-  0.21694415E-04
   1.22500 -0.13521792E-01 +-  0.21441812E-04
   1.25000 -0.13558523E-01 +-  0.21065030E-04
   1.27500 -0.13596143E-01 +-  0.20642731E-04
   1.30000 -0.13631908E-01 +-  0.20228897E-04
   1.32500 -0.13668080E-01 +-  0.19754713E-04
   1.35000 -0.13704090E-01 +-  0.19394339E-04
   1.37500 -0.13733871E-01 +-  0.18896205E-04
   1.40000 -0.13759140E-01 +-  0.18453118E-04
   1.42500 -0.13775969E-01 +-  0.17963448E-04
   1.45000 -0.13784216E-01 +-  0.17480669E-04
   1.47500 -0.13781762E-01 +-  0.17055306E-04
   1.50000 -0.13763871E-01 +-  0.16545431E-04
   1.52500 -0.13726965E-01 +-  0.16117762E-04
   1.55000 -0.13667758E-01 +-  0.15498355E-04
   1.57500 -0.13582895E-01 +-  0.15002946E-04
   1.60000 -0.13470476E-01 +-  0.14444075E-04
   1.62500 -0.13319803E-01 +-  0.13952067E-04
   1.65000 -0.13125224E-01 +-  0.13284996E-04
   1.67500 -0.12881709E-01 +-  0.12680170E-04
   1.70000 -0.12583841E-01 +-  0.12049150E-04
   1.72500 -0.12222889E-01 +-  0.11220199E-04
   1.75000 -0.11785200E-01 +-  0.10545480E-04
   1.77500 -0.11260576E-01 +-  0.97258432E-05
   1.80000 -0.10637676E-01 +-  0.88631277E-05
   1.82500 -0.99039915E-02 +-  0.79353633E-05
   1.85000 -0.90433147E-02 +-  0.68994238E-05
   1.87500 -0.80345314E-02 +-  0.59789002E-05
   1.90000 -0.68605659E-02 +-  0.50004006E-05
   1.92500 -0.54960539E-02 +-  0.37751108E-05
   1.95000 -0.39176173E-02 +-  0.26280822E-05
   1.97500 -0.20973696E-02 +-  0.16410039E-05
============================================================================

 Gfun         0  0256   3.00   
   0.00000  0.27131020E-02 +-  0.12246544E-04
   0.02500  0.26967228E-02 +-  0.12149986E-04
   0.05000  0.26510169E-02 +-  0.12073511E-04
   0.07500  0.25818853E-02 +-  0.12003356E-04
   0.10000  0.24946589E-02 +-  0.11912282E-04
   0.12500  0.23937975E-02 +-  0.11864515E-04
   0.15000  0.22842616E-02 +-  0.11696810E-04
   0.17500  0.21681100E-02 +-  0.11479902E-04
   0.20000  0.20479694E-02 +-  0.11300141E-04
   0.22500  0.19248313E-02 +-  0.11117532E-04
   0.25000  0.18022418E-02 +-  0.10983429E-04
   0.27500  0.16815999E-02 +-  0.10779652E-04
   0.30000  0.15632595E-02 +-  0.10509342E-04
   0.32500  0.14484805E-02 +-  0.10276198E-04
   0.35000  0.13371387E-02 +-  0.10007210E-04
   0.37500  0.12303279E-02 +-  0.97694036E-05
   0.40000  0.11290325E-02 +-  0.95143730E-05
   0.42500  0.10326233E-02 +-  0.92346700E-05
   0.45000  0.94131793E-03 +-  0.89669495E-05
   0.47500  0.85550453E-03 +-  0.86479759E-05
   0.50000  0.77498013E-03 +-  0.83787609E-05
   0.52500  0.70054076E-03 +-  0.80464538E-05
   0.55000  0.63118674E-03 +-  0.77432452E-05
   0.57500  0.56651507E-03 +-  0.74515961E-05
   0.60000  0.50642007E-03 +-  0.71201525E-05
   0.62500  0.45122516E-03 +-  0.67629148E-05
   0.65000  0.40091737E-03 +-  0.63791467E-05
   0.67500  0.35521923E-03 +-  0.60019373E-05
   0.70000  0.31245730E-03 +-  0.56656794E-05
   0.72500  0.27368274E-03 +-  0.52313172E-05
   0.75000  0.23795620E-03 +-  0.48319971E-05
   0.77500  0.20555505E-03 +-  0.44383636E-05
   0.80000  0.17670474E-03 +-  0.39756855E-05
   0.82500  0.14979654E-03 +-  0.35974635E-05
   0.85000  0.12492476E-03 +-  0.31496641E-05
   0.87500  0.10198431E-03 +-  0.27285135E-05
   0.90000  0.79755848E-04 +-  0.22691964E-05
   0.92500  0.59338013E-04 +-  0.17463370E-05
   0.95000  0.38355425E-04 +-  0.12136976E-05
   0.97500  0.18960076E-04 +-  0.72646562E-06
   1.00000  0.11241539E-20 +-  0.84295823E-21
   1.02500 -0.18960076E-04 +-  0.72646562E-06
   1.05000 -0.38355425E-04 +-  0.12136976E-05
   1.07500 -0.59338013E-04 +-  0.17463370E-05
   1.10000 -0.79755848E-04 +-  0.22691964E-05
   1.12500 -0.10198431E-03 +-  0.27285135E-05
   1.15000 -0.12492476E-03 +-  0.31496641E-05
   1.17500 -0.14979654E-03 +-  0.35974635E-05
   1.20000 -0.17670474E-03 +-  0.39756855E-05
   1.22500 -0.20555505E-03 +-  0.44383636E-05
   1.25000 -0.23795620E-03 +-  0.48319971E-05
   1.27500 -0.27368274E-03 +-  0.52313172E-05
   1.30000 -0.31245730E-03 +-  0.56656794E-05
   1.32500 -0.35521923E-03 +-  0.60019373E-05
   1.35000 -0.40091737E-03 +-  0.63791467E-05
   1.37500 -0.45122516E-03 +-  0.67629148E-05
   1.40000 -0.50642007E-03 +-  0.71201525E-05
   1.42500 -0.56651507E-03 +-  0.74515961E-05
   1.45000 -0.63118674E-03 +-  0.77432452E-05
   1.47500 -0.70054076E-03 +-  0.80464538E-05
   1.50000 -0.77498013E-03 +-  0.83787609E-05
   1.52500 -0.85550453E-03 +-  0.86479759E-05
   1.55000 -0.94131793E-03 +-  0.89669495E-05
   1.57500 -0.10326233E-02 +-  0.92346700E-05
   1.60000 -0.11290325E-02 +-  0.95143730E-05
   1.62500 -0.12303279E-02 +-  0.97694036E-05
   1.65000 -0.13371387E-02 +-  0.10007210E-04
   1.67500 -0.14484805E-02 +-  0.10276198E-04
   1.70000 -0.15632595E-02 +-  0.10509342E-04
   1.72500 -0.16815999E-02 +-  0.10779652E-04
   1.75000 -0.18022418E-02 +-  0.10983429E-04
   1.77500 -0.19248313E-02 +-  0.11117532E-04
   1.80000 -0.20479694E-02 +-  0.11300141E-04
   1.82500 -0.21681100E-02 +-  0.11479902E-04
   1.85000 -0.22842616E-02 +-  0.11696810E-04
   1.87500 -0.23937975E-02 +-  0.11864515E-04
   1.90000 -0.24946589E-02 +-  0.11912282E-04
   1.92500 -0.25818853E-02 +-  0.12003356E-04
   1.95000 -0.26510169E-02 +-  0.12073511E-04
   1.97500 -0.26967228E-02 +-  0.12149986E-04
============================================================================

 Gfun         0  0128   4.00   
   0.00000  0.67176467E-21 +-  0.46811630E-21
   0.02500 -0.23918314E-04 +-  0.77429578E-06
   0.05000 -0.49726657E-04 +-  0.12658656E-05
   0.07500 -0.76859832E-04 +-  0.17648140E-05
   0.10000 -0.10653914E-03 +-  0.23482516E-05
   0.12500 -0.13857423E-03 +-  0.28478266E-05
   0.15000 -0.17416913E-03 +-  0.34217541E-05
   0.17500 -0.21247367E-03 +-  0.39235753E-05
   0.20000 -0.25396583E-03 +-  0.43664401E-05
   0.22500 -0.29901934E-03 +-  0.48702134E-05
   0.25000 -0.34565226E-03 +-  0.53448580E-05
   0.27500 -0.39469541E-03 +-  0.58388011E-05
   0.30000 -0.44530732E-03 +-  0.62802788E-05
   0.32500 -0.49861685E-03 +-  0.66999439E-05
   0.35000 -0.55259111E-03 +-  0.71582312E-05
   0.37500 -0.60792635E-03 +-  0.76587307E-05
   0.40000 -0.66334076E-03 +-  0.80258939E-05
   0.42500 -0.71869671E-03 +-  0.83948549E-05
   0.45000 -0.77455726E-03 +-  0.87679179E-05
   0.47500 -0.82969942E-03 +-  0.92006465E-05
   0.50000 -0.88501296E-03 +-  0.96050467E-05
   0.52500 -0.93833349E-03 +-  0.99201279E-05
   0.55000 -0.99018824E-03 +-  0.10212451E-04
   0.57500 -0.10409706E-02 +-  0.10516605E-04
   0.60000 -0.10904238E-02 +-  0.10879403E-04
   0.62500 -0.11380845E-02 +-  0.11211609E-04
   0.65000 -0.11825529E-02 +-  0.11433398E-04
   0.67500 -0.12244294E-02 +-  0.11709547E-04
   0.70000 -0.12640914E-02 +-  0.11965632E-04
   0.72500 -0.13016966E-02 +-  0.12250102E-04
   0.75000 -0.13365480E-02 +-  0.12532594E-04
   0.77500 -0.13677638E-02 +-  0.12654211E-04
   0.80000 -0.13954209E-02 +-  0.12817843E-04
   0.82500 -0.14209898E-02 +-  0.12963051E-04
   0.85000 -0.14433335E-02 +-  0.13170837E-04
   0.87500 -0.14626369E-02 +-  0.13342139E-04
   0.90000 -0.14776368E-02 +-  0.13381898E-04
   0.92500 -0.14889620E-02 +-  0.13406083E-04
   0.95000 -0.14973578E-02 +-  0.13455286E-04
   0.97500 -0.15030908E-02 +-  0.13557726E-04
   1.00000 -0.15053944E-02 +-  0.13637244E-04
   1.02500 -0.15030908E-02 +-  0.13557726E-04
   1.05000 -0.14973578E-02 +-  0.13455286E-04
   1.07500 -0.14889620E-02 +-  0.13406083E-04
   1.10000 -0.14776368E-02 +-  0.13381898E-04
   1.12500 -0.14626369E-02 +-  0.13342139E-04
   1.15000 -0.14433335E-02 +-  0.13170837E-04
   1.17500 -0.14209898E-02 +-  0.12963051E-04
   1.20000 -0.13954209E-02 +-  0.12817843E-04
   1.22500 -0.13677638E-02 +-  0.12654211E-04
   1.25000 -0.13365480E-02 +-  0.12532594E-04
   1.27500 -0.13016966E-02 +-  0.12250102E-04
   1.30000 -0.12640914E-02 +-  0.11965632E-04
   1.32500 -0.12244294E-02 +-  0.11709547E-04
   1.35000 -0.11825529E-02 +-  0.11433398E-04
   1.37500 -0.11380845E-02 +-  0.11211609E-04
   1.40000 -0.10904238E-02 +-  0.10879403E-04
   1.42500 -0.10409706E-02 +-  0.10516605E-04
   1.45000 -0.99018824E-03 +-  0.10212451E-04
   1.47500 -0.93833349E-03 +-  0.99201279E-05
   1.50000 -0.88501296E-03 +-  0.96050467E-05
   1.52500 -0.82969942E-03 +-  0.92006465E-05
   1.55000 -0.77455726E-03 +-  0.87679179E-05
   1.57500 -0.71869671E-03 +-  0.83948549E-05
   1.60000 -0.66334076E-03 +-  0.80258939E-05
   1.62500 -0.60792635E-03 +-  0.76587307E-05
   1.65000 -0.55259111E-03 +-  0.71582312E-05
   1.67500 -0.49861685E-03 +-  0.66999439E-05
   1.70000 -0.44530732E-03 +-  0.62802788E-05
   1.72500 -0.39469541E-03 +-  0.58388011E-05
   1.75000 -0.34565226E-03 +-  0.53448580E-05
   1.77500 -0.29901934E-03 +-  0.48702134E-05
   1.80000 -0.25396583E-03 +-  0.43664401E-05
   1.82500 -0.21247367E-03 +-  0.39235753E-05
   1.85000 -0.17416913E-03 +-  0.34217541E-05
   1.87500 -0.13857423E-03 +-  0.28478266E-05
   1.90000 -0.10653914E-03 +-  0.23482516E-05
   1.92500 -0.76859832E-04 +-  0.17648140E-05
   1.95000 -0.49726657E-04 +-  0.12658656E-05
   1.97500 -0.23918314E-04 +-  0.77429578E-06
============================================================================

 Gfun         0  0256   1.00   
   0.00000  0.18122728E-20 +-  0.19017401E-20
   0.02500 -0.52463823E-02 +-  0.39363106E-05
   0.05000 -0.99377969E-02 +-  0.69047272E-05
   0.07500 -0.14125438E-01 +-  0.96938595E-05
   0.10000 -0.17869348E-01 +-  0.12956087E-04
   0.12500 -0.21206879E-01 +-  0.15967160E-04
   0.15000 -0.24186079E-01 +-  0.19075631E-04
   0.17500 -0.26846636E-01 +-  0.22037353E-04
   0.20000 -0.29216391E-01 +-  0.24506262E-04
   0.22500 -0.31334257E-01 +-  0.27363542E-04
   0.25000 -0.33219989E-01 +-  0.30077173E-04
   0.27500 -0.34895535E-01 +-  0.32768802E-04
   0.30000 -0.36389894E-01 +-  0.35345840E-04
   0.32500 -0.37718033E-01 +-  0.37394515E-04
   0.35000 -0.38907410E-01 +-  0.39770924E-04
   0.37500 -0.39959513E-01 +-  0.41842053E-04
   0.40000 -0.40889930E-01 +-  0.44211152E-04
   0.42500 -0.41713643E-01 +-  0.46339457E-04
   0.45000 -0.42445389E-01 +-  0.47946346E-04
   0.47500 -0.43101202E-01 +-  0.49672838E-04
   0.50000 -0.43678693E-01 +-  0.51188956E-04
   0.52500 -0.44185667E-01 +-  0.53243134E-04
   0.55000 -0.44631491E-01 +-  0.54918125E-04
   0.57500 -0.45023722E-01 +-  0.56092712E-04
   0.60000 -0.45377352E-01 +-  0.57399286E-04
   0.62500 -0.45683449E-01 +-  0.58461722E-04
   0.65000 -0.45949948E-01 +-  0.60057487E-04
   0.67500 -0.46180176E-01 +-  0.61340809E-04
   0.70000 -0.46381452E-01 +-  0.62319573E-04
   0.72500 -0.46563224E-01 +-  0.63359127E-04
   0.75000 -0.46716687E-01 +-  0.64025962E-04
   0.77500 -0.46847362E-01 +-  0.65224709E-04
   0.80000 -0.46958725E-01 +-  0.65932473E-04
   0.82500 -0.47052863E-01 +-  0.66612554E-04
   0.85000 -0.47134145E-01 +-  0.67173446E-04
   0.87500 -0.47198423E-01 +-  0.67596715E-04
   0.90000 -0.47248445E-01 +-  0.68249485E-04
   0.92500 -0.47286599E-01 +-  0.68665682E-04
   0.95000 -0.47315691E-01 +-  0.69054493E-04
   0.97500 -0.47334658E-01 +-  0.69137659E-04
   1.00000 -0.47341266E-01 +-  0.69183903E-04
   1.02500 -0.47334658E-01 +-  0.69137659E-04
   1.05000 -0.47315691E-01 +-  0.69054493E-04
   1.07500 -0.47286599E-01 +-  0.68665682E-04
   1.10000 -0.47248445E-01 +-  0.68249485E-04
   1.12500 -0.47198423E-01 +-  0.67596715E-04
   1.15000 -0.47134145E-01 +-  0.67173446E-04
   1.17500 -0.47052863E-01 +-  0.66612554E-04
   1.20000 -0.46958725E-01 +-  0.65932473E-04
   1.22500 -0.46847362E-01 +-  0.65224709E-04
   1.25000 -0.46716687E-01 +-  0.64025962E-04
   1.27500 -0.46563224E-01 +-  0.63359127E-04
   1.30000 -0.46381452E-01 +-  0.62319573E-04
   1.32500 -0.46180176E-01 +-  0.61340809E-04
   1.35000 -0.45949948E-01 +-  0.60057487E-04
   1.37500 -0.45683449E-01 +-  0.58461722E-04
   1.40000 -0.45377352E-01 +-  0.57399286E-04
   1.42500 -0.45023722E-01 +-  0.56092712E-04
   1.45000 -0.44631491E-01 +-  0.54918125E-04
   1.47500 -0.44185667E-01 +-  0.53243134E-04
   1.50000 -0.43678693E-01 +-  0.51188956E-04
   1.52500 -0.43101202E-01 +-  0.49672838E-04
   1.55000 -0.42445389E-01 +-  0.47946346E-04
   1.57500 -0.41713643E-01 +-  0.46339457E-04
   1.60000 -0.40889930E-01 +-  0.44211152E-04
   1.62500 -0.39959513E-01 +-  0.41842053E-04
   1.65000 -0.38907410E-01 +-  0.39770924E-04
   1.67500 -0.37718033E-01 +-  0.37394515E-04
   1.70000 -0.36389894E-01 +-  0.35345840E-04
   1.72500 -0.34895535E-01 +-  0.32768802E-04
   1.75000 -0.33219989E-01 +-  0.30077173E-04
   1.77500 -0.31334257E-01 +-  0.27363542E-04
   1.80000 -0.29216391E-01 +-  0.24506262E-04
   1.82500 -0.26846636E-01 +-  0.22037353E-04
   1.85000 -0.24186079E-01 +-  0.19075631E-04
   1.87500 -0.21206879E-01 +-  0.15967160E-04
   1.90000 -0.17869348E-01 +-  0.12956087E-04
   1.92500 -0.14125438E-01 +-  0.96938595E-05
   1.95000 -0.99377969E-02 +-  0.69047272E-05
   1.97500 -0.52463823E-02 +-  0.39363106E-05
============================================================================

 Gfun         0  0512   2.00   
   0.00000  0.26824405E-01 +-  0.36999844E-04
   0.02500  0.26751879E-01 +-  0.37019215E-04
   0.05000  0.26547973E-01 +-  0.36841063E-04
   0.07500  0.26237443E-01 +-  0.36644082E-04
   0.10000  0.25836511E-01 +-  0.36384257E-04
   0.12500  0.25356803E-01 +-  0.35884836E-04
   0.15000  0.24809430E-01 +-  0.35614431E-04
   0.17500  0.24205459E-01 +-  0.35146421E-04
   0.20000  0.23559075E-01 +-  0.34796375E-04
   0.22500  0.22879072E-01 +-  0.34207202E-04
   0.25000  0.22166786E-01 +-  0.33412948E-04
   0.27500  0.21431943E-01 +-  0.32753249E-04
   0.30000  0.20675856E-01 +-  0.32023734E-04
   0.32500  0.19910704E-01 +-  0.31359764E-04
   0.35000  0.19137170E-01 +-  0.30504198E-04
   0.37500  0.18355649E-01 +-  0.29504294E-04
   0.40000  0.17570412E-01 +-  0.28616135E-04
   0.42500  0.16781460E-01 +-  0.27720582E-04
   0.45000  0.15997495E-01 +-  0.26891644E-04
   0.47500  0.15215272E-01 +-  0.25900939E-04
