 Gfun         0  0 64   0.00   
   0.00000  0.50000000E+00 +-  0.00000000E+00
   0.02500  0.47407204E+00 +-  0.18187860E-04
   0.05000  0.45036257E+00 +-  0.26050453E-04
   0.07500  0.42867652E+00 +-  0.34894042E-04
   0.10000  0.40883328E+00 +-  0.44531256E-04
   0.12500  0.39063728E+00 +-  0.54201801E-04
   0.15000  0.37393580E+00 +-  0.61045939E-04
   0.17500  0.35854928E+00 +-  0.67343757E-04
   0.20000  0.34439169E+00 +-  0.73991003E-04
   0.22500  0.33135248E+00 +-  0.82918505E-04
   0.25000  0.31934523E+00 +-  0.90330594E-04
   0.27500  0.30826714E+00 +-  0.95216142E-04
   0.30000  0.29800162E+00 +-  0.99159420E-04
   0.32500  0.28851658E+00 +-  0.10332748E-03
   0.35000  0.27977096E+00 +-  0.11040694E-03
   0.37500  0.27167394E+00 +-  0.11576314E-03
   0.40000  0.26420834E+00 +-  0.11721075E-03
   0.42500  0.25727747E+00 +-  0.11963578E-03
   0.45000  0.25086612E+00 +-  0.12244156E-03
   0.47500  0.24494144E+00 +-  0.12921635E-03
   0.50000  0.23945349E+00 +-  0.13342328E-03
   0.52500  0.23441475E+00 +-  0.13408111E-03
   0.55000  0.22974717E+00 +-  0.13558389E-03
   0.57500  0.22544883E+00 +-  0.13759363E-03
   0.60000  0.22150472E+00 +-  0.14218193E-03
   0.62500  0.21786354E+00 +-  0.14688576E-03
   0.65000  0.21457364E+00 +-  0.14738436E-03
   0.67500  0.21153348E+00 +-  0.14683219E-03
   0.70000  0.20878213E+00 +-  0.14690338E-03
   0.72500  0.20629202E+00 +-  0.15071641E-03
   0.75000  0.20401935E+00 +-  0.15381229E-03
   0.77500  0.20206022E+00 +-  0.15399870E-03
   0.80000  0.20029245E+00 +-  0.15354931E-03
   0.82500  0.19875540E+00 +-  0.15476968E-03
   0.85000  0.19743827E+00 +-  0.15844058E-03
   0.87500  0.19628687E+00 +-  0.16233627E-03
   0.90000  0.19542708E+00 +-  0.16162085E-03
   0.92500  0.19472676E+00 +-  0.15967963E-03
   0.95000  0.19423443E+00 +-  0.16079055E-03
   0.97500  0.19394517E+00 +-  0.16423998E-03
   1.00000  0.19380637E+00 +-  0.16647795E-03
   1.02500  0.19394517E+00 +-  0.16423998E-03
   1.05000  0.19423443E+00 +-  0.16079055E-03
   1.07500  0.19472676E+00 +-  0.15967963E-03
   1.10000  0.19542708E+00 +-  0.16162085E-03
   1.12500  0.19628687E+00 +-  0.16233627E-03
   1.15000  0.19743827E+00 +-  0.15844058E-03
   1.17500  0.19875540E+00 +-  0.15476968E-03
   1.20000  0.20029245E+00 +-  0.15354931E-03
   1.22500  0.20206022E+00 +-  0.15399870E-03
   1.25000  0.20401935E+00 +-  0.15381229E-03
   1.27500  0.20629202E+00 +-  0.15071641E-03
   1.30000  0.20878213E+00 +-  0.14690338E-03
   1.32500  0.21153348E+00 +-  0.14683219E-03
   1.35000  0.21457364E+00 +-  0.14738436E-03
   1.37500  0.21786354E+00 +-  0.14688576E-03
   1.40000  0.22150472E+00 +-  0.14218193E-03
   1.42500  0.22544883E+00 +-  0.13759363E-03
   1.45000  0.22974717E+00 +-  0.13558389E-03
   1.47500  0.23441475E+00 +-  0.13408111E-03
   1.50000  0.23945349E+00 +-  0.13342328E-03
   1.52500  0.24494144E+00 +-  0.12921635E-03
   1.55000  0.25086612E+00 +-  0.12244156E-03
   1.57500  0.25727747E+00 +-  0.11963578E-03
   1.60000  0.26420834E+00 +-  0.11721075E-03
   1.62500  0.27167394E+00 +-  0.11576314E-03
   1.65000  0.27977096E+00 +-  0.11040694E-03
   1.67500  0.28851658E+00 +-  0.10332748E-03
