Depth(Er),Attenuation(Efield),BeamAngle(deg),as(abohr),zConf(Hz),tTB(Er),tx(Er),ty(Er),tdiag(Er),u(Er),MeanSplittingGndTo1,MeanSplittingGndTo2,MeanSplittingGndTo3,MeanSplittingGndTo4,MeanSplittingGndTo5,MeanSplittingGndTo6,MeanSplittingGndTo7,MeanSplittingGndTo8,GndTopToBandBtm1,GndTopToBandBtm2,GndTopToBandBtm3,GndTopToBandBtm4,GndTopToBandBtm5,GndTopToBandBtm6,GndTopToBandBtm7,GndTopToBandBtm8,GndBtmToBandTop1,GndBtmToBandTop2,GndBtmToBandTop3,GndBtmToBandTop4,GndBtmToBandTop5,GndBtmToBandTop6,GndBtmToBandTop7,GndBtmToBandTop8,BandWidth1,BandWidth2,BandWidth3,BandWidth4,BandWidth5,BandWidth6,BandWidth7,BandWidth8a
2,0.6,91.627,-888,21000,0.1768,0.18069,0.17291,0.0088261,-0.18469,1.4425,2.7467,3.6702,5.6911,6.444,7.5813,9.0027,-0.14607,0.77299,1.0506,2.9261,3.8411,5.0128,6.6868,3.8177,4.9051,5.4425,9.5564,9.6048,9.9944,11.277,1.4144,2.5493,2.7177,2.9774,5.2159,4.3493,3.5672,3.1757
2,0.7,91.627,-888,21000,0.177,0.18231,0.1717,0.0090476,-0.18438,1.4399,2.7463,3.667,5.6906,6.4412,7.5794,9.0009,-0.14185,0.77902,1.0402,2.9267,3.8284,5.009,6.6815,3.8135,4.8988,5.4407,9.5652,9.5929,9.993,11.275,1.416,2.5394,2.7037,2.9844,5.2226,4.3485,3.568,3.1776
2,0.8,91.627,-888,21000,0.17713,0.18326,0.17099,0.0091784,-0.18419,1.4384,2.746,3.6652,5.6903,6.4396,7.5783,8.9999,-0.13944,0.76993,1.0341,2.9271,3.8209,5.0068,6.679,3.8111,4.8951,5.4397,9.5704,9.5859,9.9918,11.274,1.417,2.5335,2.7082,2.9886,5.2263,4.3481,3.568,3.178
2,0.9,91.627,-888,21000,0.17719,0.18374,0.17063,0.0092445,-0.18409,1.4376,2.7459,3.6643,5.6901,6.4389,7.5778,8.9995,-0.13824,0.76533,1.031,2.9273,3.8171,5.0058,6.6787,3.8098,4.8933,5.4392,9.573,9.5856,9.9911,11.274,1.4175,2.5305,2.7104,2.9907,5.2282,4.351,3.5678,3.1773
2,1,91.627,-888,21000,0.17721,0.18388,0.17053,0.0092636,-0.18406,1.4374,2.7459,3.664,5.6901,6.4387,7.5777,8.9993,-0.1379,0.76401,1.0301,2.9274,3.816,5.0055,6.6786,3.8094,4.8928,5.4391,9.5738,9.5864,9.9909,11.273,1.4177,2.5297,2.7111,2.9913,5.2287,4.3528,3.5678,3.1772
3,0.025,91.627,-888,21000,0.15605,0.087921,0.22418,0.0011149,-0.20701,1.7091,3.1817,4.2504,6.0194,7.0465,8.0997,9.4642,-0.20245,1.3678,2.1302,3.7106,4.7149,5.6599,7.4572,3.9057,5.4113,5.9788,9.1043,10.103,10.693,11.75,1.2484,2.8597,2.795,2.6002,4.1453,4.1394,3.7846,3.0446
3,0.1,91.627,-888,21000,0.14801,0.10639,0.18963,0.003789,-0.22823,1.6942,3.024,4.0965,5.9119,6.865,7.9358,9.3293,0.019742,1.2659,1.9532,3.5154,4.579,5.453,7.2923,3.9056,5.1814,5.7729,9.2183,9.8531,10.427,11.571,1.1841,2.7018,2.7315,2.6356,4.5188,4.09,3.7896,3.095
3,0.2,91.627,-888,21000,0.14505,0.12293,0.16717,0.0061349,-0.23712,1.6835,2.9454,3.9989,5.8611,6.759,7.8458,9.2542,0.16185,1.2161,1.8057,3.4192,4.5037,5.4099,7.1929,3.8995,5.0308,5.6447,9.3328,9.8214,10.219,11.469,1.1604,2.5773,2.6543,2.6785,4.7531,4.1573,3.6488,3.1159
3,0.3,91.627,-888,21000,0.14462,0.13359,0.15565,0.007606,-0.23935,1.6724,2.9165,3.9498,5.8426,6.7101,7.8074,9.2215,0.23079,1.1857,1.7154,3.3928,4.4681,5.4437,7.1458,3.8781,4.9535,5.5873,9.4074,9.8898,10.107,11.424,1.157,2.4903,2.6109,2.7149,4.8576,4.2647,3.506,3.1211
3,0.4,91.627,-888,21000,0.14483,0.14059,0.14907,0.0085519,-0.23963,1.6627,2.9046,3.9232,5.834,6.6845,7.7889,9.2054,0.2678,1.1321,1.6579,3.387,4.3968,5.4558,7.1145,3.8578,4.9095,5.5611,9.455,9.8407,10.04,11.401,1.1587,2.4313,2.6187,2.7446,4.9093,4.2852,3.4257,3.1279
